"category","changed","text","text_wrong","text_EN","注記"
"鍛冶部品","Yes","北方の木柄","北部の木製グリップ","Northern Wooden One Handed Grip",
"鍛冶部品","Yes","北方の毛皮の両手柄","北部の毛皮の両手グリップ","Northern Fur Two Handed Grip",
"鍛冶部品","Yes","北方の毛皮の片手柄","北部の毛皮の片手グリップ","Northern Fur One Handed Grip",
"鍛冶部品","Yes","北方の皮の両手柄","北部の両手持ち皮革グリップ","Northern Hide Grip Two Handed",
"鍛冶部品","Yes","北方の短い皮柄","短い北部の皮革製グリップ","Short Northern Hide Grip",
"鍛冶部品","Yes","北方の砂時計型両手柄","北部の砂漏型両手用グリップ","Northern Hourglass Two Handed Grip",
"鍛冶部品","Yes","北方の砂時計型柄","北部の砂漏型グリップ","Northern Hourglass Grip",
"鍛冶部品","Yes","北方の砂時計型片手柄","北部の砂漏型片手用グリップ","Northern One Handed Hourglass Grip",
"鍛冶部品","Yes","北方の穴の空いた髭斧の刃","北部のひげ付き穴開き斧頭","Large Drilled Norse Bearded Head",
"鍛冶部品","Yes","北方の節目のある両手柄","北部の両手持ち分割グリップ","Northern Split Two Handed Grip",
"鍛冶部品","Yes","北方の節目のある片手柄","北部の片手持ち分割グリップ","Northern Split One Handed Grip",
"鍛冶部品","Yes","北方の簡素な柄頭","簡素な北部のポメル","Simple Northern Pommel",
"鍛冶部品","Yes","北方の粗野な両手柄","北部の粗末な両手用グリップ","Rough Northern Grip Two Handed",
"鍛冶部品","Yes","北方の細い短剣鍔","北部のダガー用細いガード","Narrow Northern Dagger Guard",
"鍛冶部品","Yes","北方の縛られた両手柄","北部の両手用絞りグリップ","Northern Bound Two Handed Grip",
"鍛冶部品","Yes","北方の薄型鍔","北部の薄型ガード","Narrow Northern Guard",
"鍛冶部品","Yes","北方の装飾のある広刃斧の刃","北部の幅広な装飾付き斧頭","Large Northern Broad Head With Decorated Neck",
"鍛冶部品","Yes","北方の装飾のある柄頭","装飾された北部のポメル","Decorated Northern Pommel",
"鍛冶部品","Yes","北方の鎬のある短剣鍔","鎬付きの北部のダガーガード","Ridged Northern Dagger Guard",
"鍛冶部品","Yes","北方の長い短剣鍔","北部の長いダガーガード","Northern Long Dagger Guard",
"鍛冶部品","Yes","北方の長い砂時計型柄","北部の長い砂漏型グリップ","Northern Long Hourglass Grip",
"鍛冶部品","Yes","北方の隆起した鍔","北部の鎬付きガード","Ridged Northern Guard",
"鍛冶部品","Yes","北方の髭斧の刃","北部のひげ付き斧頭","Northern Bearded Head",
"鍛冶部品","Yes","半月型の短剣鍔","半月型ダガーガード","Half Moon Dagger Guard",
"鍛冶部品","Yes","半月型の鍔","半月型のガード","Half Moon Guard",
"鍛冶部品","Yes","南方の切子面加工柄頭","南部の切子面加工ポメル","Southern Faceted Pommel",
"鍛冶部品","Yes","南方の小型斧の刃","南部の小型斧用の斧頭","Southern Small Axe Head",
"鍛冶部品","Yes","南方の戦斧の刃","南部の戦斧用の斧頭","Southern Battle Axe Blade",
"鍛冶部品","Yes","南方の星型短剣鍔","南部のスターダガー用ガード","Southern Star Dagger Guard",
"鍛冶部品","Yes","南方の星型鍔","南部のスターガード","Southern Star Guard",
"鍛冶部品","Yes","南方の歩兵用メイスの頭","南部の歩兵用メイスの柄頭","Southern Infantry Mace Head",
"鍛冶部品","Yes","南方の王冠短剣鍔","南部のクラウンダガーガード","Southern Crowned Dagger Guard",
"鍛冶部品","Yes","南方の王冠鍔","南部のクラウンガード","Southern Crowned Guard",
"鍛冶部品","Yes","南方の皺革の両手柄","南部の両手用ツヤ革グリップ","Crushed Leather Southern Two Handed Grip",
"鍛冶部品","Yes","南方の穴開き短剣鍔","南部の穴開きダガーガード","Punctured Southern Dagger Guard",
"鍛冶部品","Yes","南方の突起のある鍔","突起のある南部のガード","Cusped Southern Guard",
"鍛冶部品","Yes","南方の菱形短剣鍔","南部のダイヤダガーガード","Southern Diamond Dagger Guard",
"鍛冶部品","Yes","南方の装飾のある柄頭","南部の装飾されたポメル","Southern Decorated Pommel",
"鍛冶部品","Yes","南方の装飾柄頭","南部の装飾用ポメル","Southern Ornamental Pommel",
"鍛冶部品","Yes","南方の軽メイスの頭","南部の軽いメイス用柄頭","Light Southern Mace Head",
"鍛冶部品","Yes","南方の鋲付き両手柄","南部の両手用鋲付グリップ","Bolted Southern Grip Two Handed",
"鍛冶部品","Yes","南方の鋲付き片手柄","南部の片手用鋲付グリップ","Bolted Southern One Handed Grip",
"鍛冶部品","Yes","南方様式の両手柄","南部様式の両手持ちグリップ","Southern Style Two Handed Grip",
"鍛冶部品","Yes","南方貴族の丸い装飾柄","南部貴族の丸い装飾グリップ","Decorated Round Southern Noble Grip",
"鍛冶部品","Yes","南部の鋼の箍付き両手柄","帯鋼付き南部の両手グリップ","Steel Bound Southern Two Handed Grip",
"鍛冶部品","Yes","卵型柄頭","たまごポメル","Egg Pommel",
"鍛冶部品","Yes","厚い粗革の片手柄","粗末な厚革の片手用グリップ","Rough Thick Leather Wrapped One Handed Grip",
"鍛冶部品","Yes","厚めのサーベルの刃","厚めのサーベル用刃","Thick Saber Blade",
"鍛冶部品","Yes","双鈎の羽","ダブルフックのウィング","Double Hook Wings",
"鍛冶部品","Yes","台形の柄頭","台形ポメル","Trapezoid Pommel",
"鍛冶部品","Yes","唇形の鍔","リップ付きガード","Lipped Guard",
"鍛冶部品","Yes","唇状の短剣鍔","リップ付きダガーガード","Lipped Dagger Guard",
"鍛冶部品","Yes","四角い小ぶりの両手斧の刃","両手斧用の正方形斧頭","Square Bit Two Handed Axe Head",
"鍛冶部品","Yes","固く巻いた細型片手柄","固く巻いた細型片手グリップ","Tight Wrapped Narrow One Handed Grip",
"鍛冶部品","Yes","堅いトネリコの竿","硬化トネリコの杖","Hardened Ashen Staff",
"鍛冶部品","Yes","堅い樫の両手柄","両手用の硬化オークの柄","Hardened Oaken Two Handed Axe Handle",
"鍛冶部品","Yes","変種の燕尾型軍団旗","異常な槍旗","Abnormal Pennon Banner",
"鍛冶部品","Yes","多層構造の青銅の短剣鍔","レイヤー構造のダガーガード","Layered Bronze Dagger Guard",
"鍛冶部品","Yes","多層構造の青銅の鍔","レイヤー構造の銅製ガード","Layered Bronze Guard",
"鍛冶部品","Yes","大きいアーシャの刃","巨大なアーシャの斧頭","Large Ascia Head",
"鍛冶部品","Yes","大型フランキスカの刃","大型フランツィスカ用の斧頭","Large Franziska Head",
"鍛冶部品","Yes","大斧のトネリコ柄","トネリコの大斧用の柄","Ash Great Axe Shaft",
"鍛冶部品","Yes","大斧の樫竿","大斧用のオーク製の柄","Oaken Great Axe Shaft",
"鍛冶部品","Yes","大斧の短い革巻き柄","大斧用の短い革巻き柄","Short Leather Wrapped Great Axe Handle",
"鍛冶部品","Yes","大斧の重く補強された樫柄","オーク製の大斧用重装柄","Heavily Reinforced Oaken Great Axe Handle",
"鍛冶部品","Yes","大斧の鋼で補強された柄","鋼で強化された大斧用の柄","Steel Reinforced Great Axe Handle",
"鍛冶部品","Yes","大斧の革巻きマホガニー柄","革巻きマホガニーの大斧用柄","Leather Wrapped Mahogany Great Axe Handle",
"鍛冶部品","No","大鎌の刃","大鎌の刃","Scythe Blade",
"鍛冶部品","Yes","太い柄頭","幅広なポメル","Broad Pommel",
"鍛冶部品","Yes","太い樋入りの両手剣の刃","両手大剣用の幅広溝入り刃","Wide Fullered Broad Two Hander Blade",
"鍛冶部品","Yes","太い樋入りの短い刃","幅広で溝入りの短い刃","Wide Fullered Short Blade",
"鍛冶部品","Yes","太矢の刺さった羽","貫通ボルトのウィング","Bolted Through Wing",
"鍛冶部品","Yes","威厳ある柄頭","君主のポメル","Lordly Pommel",
"鍛冶部品","Yes","宝石付きの補強された両手柄 ","宝石付き両手用補強グリップ ","Reinforced Jewelled Two Handed Grip ",
"鍛冶部品","Yes","宝石付きの補強された片手柄","宝石付き片手用補強グリップ","Jewelled Reinforced One Handed Grip",
"鍛冶部品","Yes","宝石付き黄金片手柄","宝石付き片手用黄金グリップ","Jeweled Golden One Handed Grip",
"鍛冶部品","Yes","小さな斧の丸刃","小さな錨爪付き両刃斧頭","Small Round Bit Head",
"鍛冶部品","Yes","小ぶりな戦斧の刃","丸い背の戦斧用両刃斧頭","Round Bit Battle Axe Head",
"鍛冶部品","Yes","小型の変種のペナント","小さく異常な槍旗","Small Abnormal Pennon Banner",
"鍛冶部品","Yes","小型斧の刃","小型斧頭","Small Axe Head",
"鍛冶部品","Yes","小型矛槌の刃","ハンマーアックス用小型斧頭","Small Hammer Axe Head",
"鍛冶部品","Yes","小舟型の柄頭","漁船の形をしたポメル","Fishing Boat Pommel",
"鍛冶部品","Yes","小軍旗","小旗","Fanion Banner",
"鍛冶部品","Yes","尖ったファルシオンの刃","尖頭のファルシオン用の刃","Pointed Falchion Blade",
"鍛冶部品","Yes","尖った三日月型短剣鍔","尖った三日月型ダガーガード","Pointed Crescent Dagger Guard",
"鍛冶部品","Yes","尖った三日月型鍔","尖った三日月型ガード","Pointed Crescent Guard",
"鍛冶部品","Yes","尖った戦剣の刃","尖った戦剣用刃","Pointy Warsword Blade",
"鍛冶部品","Yes","尖った戦斧の刃","トゲ付き戦斧用の斧頭","Spiked Battle Axe Blade",
"鍛冶部品","Yes","尖った西方の短剣鍔","尖った西部のダガーガード","Pointed Western Dagger Guard",
"鍛冶部品","Yes","尖った西方の鍔","尖った西部のガード","Pointed Western Guard",
"鍛冶部品","Yes","尖った鍔","鋭く尖ったガード","Edged Pointed Guard",
"鍛冶部品","No","山の刃","山の刃","Mountain Blade",
"鍛冶部品","Yes","工具の柄","ツールグリップ","Tool Grip",
"鍛冶部品","Yes","布の軍旗","布旗","Cloth Banner",
"鍛冶部品","Yes","帝国の三日月型短剣鍔","帝国の三日月型ダガーガード","Imperial Crescent Dagger Guard",
"鍛冶部品","Yes","帝国の三日月型鍔","帝国の三日月型ガード","Imperial Crescent Guard",
"鍛冶部品","Yes","帝国の円柄頭","帝国のラウンドポメル","Imperial Round Pommel",
"鍛冶部品","Yes","帝国の円環柄頭","インペリアルリングポメル","Imperial Ring Pommel",
"鍛冶部品","Yes","帝国の斧の刃","帝国の斧頭","Imperial Axe Head",
"鍛冶部品","Yes","帝国の槍の丸い槍の穂先","帝国の槍の丸い矛先","Rounded Imperial Spear Head",
"鍛冶部品","Yes","帝国の湾曲した短剣鍔","帝国の湾曲したダガーガード","Curved Imperial Dagger Guard",
"鍛冶部品","Yes","帝国の湾曲した鍔","帝国の湾曲したガード","Curved Imperial Guard",
"鍛冶部品","Yes","帝国の装飾のある柄頭","帝国の装飾されたポメル","Imperial Decorated Pommel",
"鍛冶部品","Yes","帝国の豪華な幅広鍔","帝国の豪華な幅広ガード ","Imperial Wide Lavish Guard ",
"鍛冶部品","Yes","帝国の軽メイスの頭","帝国の軽量メイスの柄頭","Imperial Light Mace Head",
"鍛冶部品","Yes","帝国の金色の大剣の鍔","帝国の金色大剣のガード","Imperial Golden Great Sword Guard",
"鍛冶部品","Yes","帝国の鋲打ち柄","鋲が付いた帝国のグリップ","Studded Imperial Grip",
"鍛冶部品","Yes","帝国の鋼で補強された両手柄","帝国の鋼補強の両手グリップ","Imperial Steel Reinforced Two Handed Grip",
"鍛冶部品","Yes","帝国の長い鋲付き柄","帝国製の鋲付き長尺グリップ","Studded Imperial Long Grip",
"鍛冶部品","Yes","帝国の黄金塗り鍔","帝国の黄金塗りガード","Imperial Gold Pressed Guard",
"鍛冶部品","Yes","帯鋼付きスパタ柄","帯鋼付きスパタグリップ","Steel Bound Spatha Grip",
"鍛冶部品","Yes","幅広で縁のある柄頭","幅広で縁のあるポメル","Wide Brimmed Pommel",
"鍛冶部品","No","幅広なファルシオンの刃","幅広なファルシオンの刃","Broad Falchion Blade Head",
"鍛冶部品","Yes","幅広な東方の短剣鍔","東部のダガー用幅広ガード","Broad Eastern Dagger Guard",
"鍛冶部品","Yes","幅広な鍔","戦闘用の幅広なガード","Broad-Armed Guard",
"鍛冶部品","No","幅広のマカイラの刃","幅広のマカイラの刃","Wide Makhaira Blade",
"鍛冶部品","Yes","幅広の凹型鍔","くぼんだブロードガード","Broad Concave Guard",
"鍛冶部品","Yes","幅広剣の刃","ブロードソード用刃","Broadsword Blade",
"鍛冶部品","Yes","幅広剣の装飾入りの柄","装飾入りの大型剣用グリップ","Decorated Broadsword Grip",
"鍛冶部品","Yes","平たい短剣鍔","平らなダガーガード","Flat Dagger Guard",
"鍛冶部品","Yes","平らな柄頭","平らなポメル","Flat Pommel",
"鍛冶部品","Yes","平らな鍔","平らなガード","Flat Guard",
"鍛冶部品","Yes","平凡な鉄の斧の刃","一般的な鉄製斧頭","Common Iron Axe Head",
"鍛冶部品","Yes","平凡な錬鉄の斧の刃","一般的な錬鉄斧頭","Common Wrought Iron Axe Head",
"鍛冶部品","Yes","平坦なスパタの刃","平地のあるスパタ用刃","Flat Ridged Spatha Blade",
"鍛冶部品","Yes","広刃のサクスの刃","幅広のスクラマサクスの刃","Broad Seax Blade",
"鍛冶部品","Yes","広刃のサーベル鍔","幅広のサーベルガード","Broad Saber Guard",
"鍛冶部品","Yes","広刃のスキーンの刃","幅広のスケーンの刃","Broad Skaen Blade",
"鍛冶部品","Yes","広刃の両手剣の刃","両手大剣用の幅広な刃","Broad Two Hander Blade",
"鍛冶部品","Yes","広刃の短剣の刃","幅広なダガーの刃","Broad Dagger Blade",
"鍛冶部品","Yes","広刃の葉型槍の穂先","幅広な葉型の矛先","Broad Leaf Shaped Spear Tip",
"鍛冶部品","Yes","彫刻されたバックソードの刃","彫刻入りバックソードの刃","Engraved Backsword Blade",
"鍛冶部品","Yes","彫刻された騎士のハンマー型鍔","騎士のハンマー型ガード","Knightly Hammer Shaped Engraved Guard",
"鍛冶部品","Yes","彫刻入りのイルドの鍔","彫刻が入ったイルドのガード","Engraved Ild Guard",
"鍛冶部品","Yes","彫刻入りのカスカラの刃","彫刻が入ったカスカラの刃","Engraved Kaskara Blade",
